,property_type,society,sector,price,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,Wardrobe,furnishing_type,luxury_score
1985,flat,shree vardhman victoria,sector 70,1.75,8974.0,1950.0,3.0,4.0,2,16.0,Na,Relatively New,,1950.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49.0
1986,flat,ireo skyon,sector 60,2.82,12818.0,2200.0,3.0,3.0,3,2.0,South-East,Relatively New,2403.0,2400.0,2200.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,174.0
1987,flat,today callidora,sector 73,1.0,7692.0,1300.0,2.0,2.0,2,13.0,Na,New Property,,,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,flat,dlf the icon,sector 43,6.0,26087.0,2300.0,4.0,4.0,3+,18.0,North-East,Old Property,,,2300.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,150.0
1989,house,bhim garh kheri,sector 3,0.75,6410.0,1170.0,4.0,2.0,2,2.0,West,Old Property,1170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1990,flat,"new colony, gurgaon",sector 7,0.8,8097.0,988.0,3.0,2.0,1,4.0,North-East,Relatively New,,,990.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,69.0
1992,house,shri shyam residency,sector 104,0.62,12400.0,500.0,3.0,3.0,1,2.0,,Moderately Old,,900.0,480.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,8.0
1993,flat,shri banke bihari society,sector 56,1.37,9133.0,1500.0,3.0,3.0,3+,2.0,North-East,Old Property,1500.0,1450.0,1400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174.0
1994,flat,ashok vihar phase 2,sector 3 phase 2,0.28,4308.0,650.0,2.0,2.0,1,3.0,North,Relatively New,650.0,,550.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,64.0
1995,flat,alpha corp gurgaonone,sector 84,2.24,6523.0,3434.0,4.0,4.0,3,12.0,West,Relatively New,3434.0,,2900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0
1996,house,rwa sector 46,sector 46,3.5,21605.0,1620.0,4.0,4.0,2,2.0,South-East,Relatively New,1620.0,,,0.0,0.0,0.0,1.0,0.0,3.0,1.0,30.0
1997,flat,ansal heights,sector 92,0.6,4545.0,1320.0,2.0,2.0,3,11.0,Na,Under Construction,1320.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0
1998,flat,pareena coban residences,sector 99a,1.35,6760.0,1997.0,3.0,5.0,3,6.0,Na,New Property,1997.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,60.0
1999,flat,imperia the esfera,sector 37c,0.99,5455.0,1815.0,3.0,4.0,3,9.0,North-East,Relatively New,1815.0,,1510.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0
2000,flat,smart world gems,sector 89,1.2,8433.0,1423.0,3.0,3.0,2,3.0,East,New Property,,1423.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0
2001,flat,ss,sector 85,1.2,7151.0,1678.0,2.0,2.0,3,15.0,North-East,Relatively New,1671.0,1660.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2002,house,vatika sovereign next,sector 82a,3.85,7500.0,5133.0,5.0,6.0,3+,6.0,,Undefined,,5140.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
2003,flat,adani m2k oyster grande,sector 102,2.4,9306.0,2579.0,3.0,4.0,3+,3.0,North-East,Relatively New,2579.0,,2100.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,49.0
2004,flat,indiabulls centrum park,sector 103,1.2,8433.0,1423.0,2.0,2.0,3,3.0,North-East,Moderately Old,1423.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2005,flat,smart world orchard,sector 61,1.85,14800.0,1250.0,2.0,2.0,2,3.0,Na,New Property,,,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2006,house,row house,sector 105,0.43,9130.0,471.0,3.0,3.0,3,2.0,,Relatively New,,1050.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,flat,ss the leaf,sector 85,2.0,11869.0,1685.0,3.0,4.0,3,5.0,West,Relatively New,2408.0,,1685.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,156.0
2008,flat,elan the presidential,sector 106,6.3,15385.0,4095.0,5.0,6.0,3+,10.0,North-East,Under Construction,4095.0,,3500.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,62.0
2009,flat,mapsko mount ville,sector 79,1.2,13841.0,867.0,3.0,3.0,3,18.0,North,Relatively New,1510.0,,867.24,1.0,0.0,0.0,1.0,0.0,6.0,1.0,160.0
2010,flat,smart world orchard,sector 61,1.7,15004.0,1133.0,2.0,2.0,2,4.0,Na,Under Construction,,,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2011,flat,adani m2k oyster grande,sector 102,2.5,7817.0,3198.0,4.0,5.0,3+,5.0,South,Relatively New,3198.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,76.0
2012,flat,imperia the esfera,sector 37c,0.87,5513.0,1578.0,2.0,3.0,3+,9.0,North-East,New Property,1578.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2013,flat,hero homes,sector 104,1.35,9568.0,1411.0,3.0,2.0,2,18.0,East,New Property,1359.0,,861.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2015,flat,dlf regal gardens,sector 90,1.17,6709.0,1744.0,3.0,3.0,3,15.0,North,Relatively New,1744.0,1630.0,1290.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,136.0
2016,flat,chd avenue,sector 71,1.0,6734.0,1485.0,3.0,3.0,3+,3.0,North,Relatively New,1485.0,,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0
2017,flat,ireo the corridors,sector 67a,2.0,11581.0,1727.0,3.0,3.0,2,6.0,Na,Under Construction,1727.0,,1017.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
2018,flat,shapoorji pallonji joyville gurugram,sector 102,1.41,10307.0,1368.0,2.0,2.0,3,0.0,North-East,Relatively New,1368.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0
2019,flat,aipl the peaceful homes,sector 70a,2.55,11860.0,2150.0,3.0,3.0,3,20.0,North-East,New Property,2150.0,2000.0,,0.0,1.0,0.0,1.0,1.0,5.0,1.0,150.0
2020,flat,unitech the residences,sector 33,1.55,9873.0,1570.0,3.0,4.0,1,1.0,South,Relatively New,1570.0,,,0.0,1.0,0.0,0.0,0.0,3.0,0.0,37.0
2021,flat,dlf 76,sector 76,4.0,11429.0,3500.0,4.0,4.0,2,4.0,Na,Under Construction,,,3500.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,101.0
2022,flat,elan the presidential,sector 106,3.9,15918.0,2450.0,3.0,3.0,0,20.0,Na,Undefined,,2450.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.0
2023,flat,shree vardhman flora,sector 90,0.92,4718.0,1950.0,3.0,3.0,2,6.0,North,Relatively New,,,1950.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,49.0
2024,flat,bestech park view spa next,sector 67,2.7,11489.0,2350.0,4.0,4.0,3+,9.0,South-West,Moderately Old,2350.0,,,0.0,1.0,0.0,1.0,0.0,4.0,1.0,149.0
2025,flat,central park flower valley aqua front towers,sector 33,1.7,9503.0,1789.0,3.0,3.0,3,12.0,Na,Under Construction,1789.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0
2026,flat,hector trimurti heights,sector 39,1.5,6383.0,2350.0,4.0,3.0,3,10.0,South-East,Old Property,,,2350.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,49.0
2027,flat,ss the leaf,sector 85,1.3,7780.0,1671.0,2.0,2.0,3+,16.0,East,Relatively New,1671.0,,1169.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,148.0
2028,flat,mahindra luminare,sector 59,5.8,19174.0,3025.0,3.0,4.0,3,16.0,North-East,New Property,,,3025.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,49.0
2029,flat,the pearl apartmen,sector 15,0.43,5584.0,770.0,2.0,2.0,1,2.0,Na,Relatively New,,,770.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0
2030,flat,sare green parc 2,sector 92,0.61,4837.0,1261.0,3.0,2.0,2,6.0,Na,Under Construction,1261.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2031,flat,gls arawali homes,sohna road,0.3,5291.0,567.0,2.0,2.0,2,10.0,Na,Relatively New,567.0,,467.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0
2032,flat,the crew bos chs manesar,manesar,0.85,3696.0,2300.0,3.0,3.0,2,2.0,East,Moderately Old,,,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2033,house,eldeco mansionz,sector 48,6.4,23704.0,2700.0,4.0,4.0,3,3.0,West,Moderately Old,,366.0,,0.0,1.0,1.0,0.0,0.0,4.0,1.0,151.0
2034,flat,vatika gurgaon,sector 83,1.4,7179.0,1950.0,4.0,4.0,3,10.0,North-East,Relatively New,,,1950.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0
2035,flat,nbcc heights,sector 89,0.75,6579.0,1140.0,2.0,2.0,2,6.0,Na,Moderately Old,1140.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,flat,dlf regal gardens,sector 90,1.23,7053.0,1744.0,3.0,3.0,2,19.0,North,Relatively New,1744.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0
2037,house,independent,sector 3 phase 3 extension,1.0,6667.0,1500.0,1.0,1.0,0,1.0,,Undefined,,1500.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,house,independent,sector 43,8.25,30556.0,2700.0,5.0,6.0,3+,3.0,West,Moderately Old,2700.0,,,1.0,1.0,1.0,1.0,0.0,5.0,1.0,64.0
2039,flat,ansal heights 86,sector 86,0.95,5621.0,1690.0,3.0,2.0,1,6.0,Na,New Property,,,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2040,house,independent,sector 9,0.22,7407.0,297.0,2.0,2.0,2,1.0,,Undefined,,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,house,vatika the seven lamps,sector 82,1.6,6598.0,2425.0,4.0,4.0,3+,16.0,North,Moderately Old,2425.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,94.0
2042,flat,indiabulls centrum park,sector 103,1.34,7486.0,1790.0,3.0,3.0,3+,13.0,South-East,Relatively New,1790.0,,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2043,flat,silverglades the melia,sohna road,0.78,5778.0,1350.0,2.0,2.0,3,9.0,Na,Under Construction,1350.0,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,72.0
2044,flat,spaze privvy the address,sector 93,1.25,6898.0,1812.0,3.0,4.0,2,12.0,North-East,Relatively New,1805.0,1350.0,1100.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,96.0
2045,house,independent,sector 40,2.15,23889.0,900.0,3.0,3.0,3,3.0,,Moderately Old,900.0,,,1.0,0.0,1.0,1.0,0.0,4.0,0.0,45.0
2046,flat,om appartments,sector 3 phase 2,0.4,4444.0,900.0,3.0,2.0,1,3.0,Na,Relatively New,,,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2047,flat,emaar mgf emerald floors premier,sector 65,2.77,14025.0,1975.0,4.0,4.0,3+,3.0,North-East,Relatively New,,,1975.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,174.0
2048,house,independent,sector 17,0.29,3255.0,891.0,2.0,1.0,0,0.0,West,Old Property,891.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,flat,m3m golfestate,sector 65,5.9,17544.0,3363.0,3.0,3.0,3,9.0,Na,Moderately Old,3363.0,,,1.0,0.0,0.0,0.0,0.0,4.0,2.0,21.0
2050,house,eldeco mansionz,sector 48,6.0,22222.0,2700.0,4.0,4.0,3+,2.0,East,Moderately Old,2700.0,,,0.0,1.0,0.0,0.0,0.0,4.0,0.0,69.0
2051,flat,aipl the peaceful homes,sector 70a,2.5,10638.0,2350.0,3.0,4.0,3,8.0,South,Relatively New,2350.0,,,0.0,1.0,1.0,0.0,0.0,5.0,1.0,174.0
2052,flat,tata primanti,sector 72,3.85,13253.0,2905.0,4.0,5.0,3+,13.0,North,Relatively New,2905.0,,,0.0,1.0,0.0,0.0,0.0,5.0,1.0,174.0
2056,flat,dlf the skycourt,sector 86,1.5,7895.0,1900.0,3.0,3.0,1,16.0,East,Relatively New,1900.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0
2057,flat,conscient elevate,sector 59,4.25,18519.0,2295.0,3.0,4.0,3,3.0,Na,Under Construction,2295.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,flat,adani brahma samsara vilasa,sector 63,3.4,10000.0,3400.0,3.0,3.0,3+,1.0,West,New Property,3400.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0
2059,flat,signature global city 63a,sector 63a,2.0,12804.0,1562.0,3.0,3.0,2,1.0,North,Under Construction,,1540.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2060,flat,signature global solera,sector 107,0.28,5833.0,480.0,2.0,2.0,2,11.0,South,Relatively New,,,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2061,flat,the lions cghs,sector 56,2.05,7885.0,2600.0,4.0,4.0,3+,7.0,West,Old Property,,2600.0,2400.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,120.0
2062,flat,m3m sierra 68,sector 68,1.13,9076.0,1245.0,2.0,2.0,3,9.0,West,Relatively New,1245.0,1130.0,930.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,149.0
2063,house,signature global park,sohna road,0.85,7589.0,1120.0,3.0,2.0,2,1.0,,Under Construction,,1120.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2064,flat,tata primanti,sector 72,4.25,13077.0,3250.0,4.0,4.0,3+,0.0,North,Relatively New,3250.0,,,0.0,1.0,0.0,0.0,0.0,6.0,1.0,174.0
2065,flat,signature global solera,sector 107,0.28,5726.0,489.0,2.0,2.0,2,10.0,South,Relatively New,,,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2066,flat,tarc maceo,sector 91,1.9,6975.0,2724.0,4.0,4.0,3,9.0,North,Relatively New,2724.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0
2067,flat,puri diplomatic greens,sector 111,2.58,11727.0,2200.0,3.0,4.0,2,9.0,East,Relatively New,2200.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,101.0
2068,flat,la vida by tata housing,sector 113,2.45,11051.0,2217.0,3.0,3.0,3+,3.0,North-East,Relatively New,2217.0,1890.0,1680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0
2069,flat,bhagwati sadan,sector 12,1.15,5750.0,2000.0,3.0,4.0,2,2.0,Na,Old Property,2500.0,2000.0,1750.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,28.0
2070,house,dlf city phase 1,sector 26,5.5,30556.0,1800.0,4.0,4.0,3,2.0,North-East,Moderately Old,1800.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,69.0
2071,flat,ireo victory valley,sector 67,2.87,11904.0,2411.0,3.0,3.0,3+,16.0,North-West,Relatively New,2411.0,,1808.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,174.0
2072,flat,emaar palm gardens,sector 83,1.76,9263.0,1900.0,3.0,3.0,3,6.0,North-West,Relatively New,1900.0,1500.0,1240.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,165.0
2073,flat,bestech park view residency,sector 2,1.26,8051.0,1565.0,2.0,2.0,3,7.0,South-East,Moderately Old,1565.0,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,84.0
2074,flat,dlf regency park,sector 28,1.35,11989.0,1126.0,2.0,2.0,2,1.0,Na,Moderately Old,,1109.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,flat,krrish florence estate,sector 70,1.25,6702.0,1865.0,3.0,3.0,3,18.0,North-East,Under Construction,1865.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
2076,flat,unitech greenwood city,sector 45,2.4,12346.0,1944.0,3.0,3.0,2,1.0,North-West,New Property,216.0,,,0.0,1.0,0.0,0.0,0.0,3.0,1.0,19.0
2077,flat,capital residences 360,sector 70a,1.1,7586.0,1450.0,2.0,2.0,2,10.0,South-East,Relatively New,1450.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2078,flat,signature global solera,sector 107,0.51,7907.0,645.0,3.0,2.0,2,9.0,South,Relatively New,,,645.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0
2079,flat,ireo the corridors,sector 67a,1.5,11111.0,1350.0,2.0,2.0,2,10.0,Na,Relatively New,,,1350.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,38.0
2080,flat,sare crescent parc royal greens phase 1,sector 92,1.0,3713.0,2693.0,4.0,4.0,3,15.0,Na,New Property,2020.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2081,flat,sare crescent parc,sector 92,0.51,4080.0,1250.0,3.0,2.0,2,2.0,North,Relatively New,1250.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2082,flat,mapsko mount ville,sector 79,1.4,9396.0,1490.0,3.0,3.0,3,2.0,North,New Property,,,1490.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,112.0
2083,flat,tulip violet,sector 69,1.66,10134.0,1638.0,3.0,3.0,2,0.0,South-West,Relatively New,1638.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
2084,flat,godrej habitat,sector 3,1.25,8657.0,1444.0,2.0,2.0,3,14.0,Na,Under Construction,1444.0,,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2085,house,bhawani enclave,sector 12,0.42,8235.0,510.0,3.0,3.0,0,2.0,East,New Property,,,510.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2086,flat,conscient elevate,sector 59,3.78,16499.0,2291.0,3.0,3.0,3,3.0,Na,Under Construction,,,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2087,flat,pivotal devaan,sector 84,0.35,7246.0,483.0,2.0,2.0,2,4.0,East,Relatively New,,,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2088,flat,godrej oasis,sector 88a,1.29,7799.0,1654.0,3.0,3.0,3,5.0,Na,New Property,1629.0,,1628.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0
2089,flat,ss the leaf,sector 85,1.84,7641.0,2408.0,3.0,4.0,3,8.0,South-East,Relatively New,2408.0,,1685.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.0
2090,house,independent,sector 48,8.4,25926.0,3240.0,4.0,4.0,3,2.0,,Old Property,3240.0,,,0.0,1.0,0.0,1.0,0.0,4.0,1.0,15.0
2091,flat,city shri ram apartments 1,sector 110,0.22,3667.0,600.0,2.0,1.0,1,1.0,Na,Relatively New,600.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2092,house,independent,sector 39,15.0,33333.0,4500.0,5.0,5.0,3+,4.0,,Moderately Old,4500.0,,,0.0,1.0,0.0,0.0,0.0,5.0,1.0,27.0
2093,flat,suncity vatsal valley,gwal pahari,1.38,9650.0,1430.0,3.0,3.0,2,1.0,East,Relatively New,1430.0,,,0.0,0.0,0.0,0.0,0.0,3.0,1.0,151.0
2094,flat,bptp astaire gardens,sector 70a,1.8,9351.0,1925.0,3.0,3.0,3,3.0,North-West,Relatively New,,1925.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0
2095,house,vipul tatvam villa,sector 48,8.5,26235.0,3240.0,4.0,4.0,1,,,Relatively New,3240.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2096,flat,godrej,sector 79,1.35,8970.0,1505.0,3.0,3.0,2,7.0,South-West,Relatively New,1505.0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,118.0
2097,flat,godrej summit,sector 104,1.3,7893.0,1647.0,3.0,3.0,3,8.0,Na,New Property,1647.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0
2098,flat,m3m skywalk,sector 74,1.5,10714.0,1400.0,2.0,2.0,1,8.0,Na,New Property,,,1400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0
2099,house,independent,sector 23,1.2,6231.0,1926.0,3.0,2.0,2,3.0,,New Property,,1500.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0
2100,house,sector 14 rwa,sector 14,5.51,16990.0,3243.0,3.0,3.0,2,4.0,South-West,Moderately Old,3243.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2101,house,ansal sushant lok 2,sector 56,3.4,22222.0,1530.0,6.0,6.0,3+,2.0,West,Moderately Old,1530.0,,,0.0,0.0,0.0,0.0,0.0,6.0,1.0,29.0
2102,house,independent,sector 12,0.65,6500.0,1000.0,6.0,2.0,3,1.0,,Undefined,,,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2103,house,independent,sector 57,3.3,19097.0,1728.0,4.0,4.0,2,3.0,South-East,Moderately Old,1728.0,,,0.0,0.0,1.0,0.0,0.0,4.0,1.0,60.0
2104,flat,vatika gurgaon,sector 83,1.1,6051.0,1818.0,3.0,3.0,3,12.0,North,Relatively New,1735.0,,,0.0,1.0,0.0,0.0,0.0,3.0,1.0,66.0
2105,flat,puri diplomatic greens,sector 111,2.65,11964.0,2215.0,3.0,4.0,3+,19.0,South-East,Relatively New,2215.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,65.0
2106,flat,vatika the seven lamps,sector 82,1.37,8754.0,1565.0,3.0,3.0,3,11.0,South,Relatively New,2160.0,2000.0,1565.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,145.0
2107,flat,dlf regency park,sector 28,1.91,16609.0,1150.0,2.0,2.0,2,11.0,Na,New Property,,,1150.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,98.0
2108,house,independent,sector 25,13.5,37313.0,3618.0,5.0,6.0,3+,4.0,North-East,Old Property,3618.0,,,0.0,0.0,0.0,0.0,1.0,10.0,1.0,79.0
2109,house,prem kunj,sohna road road,0.5,7407.0,675.0,5.0,4.0,3,3.0,South-West,Relatively New,,725.0,675.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0
2110,flat,tulip violet,sector 69,2.0,9950.0,2010.0,4.0,4.0,2,0.0,West,Relatively New,2010.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2111,house,independent,sector 25,6.5,36111.0,1800.0,4.0,4.0,3+,2.0,North-East,Moderately Old,1800.0,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,61.0
2112,flat,m3m woodshire,sector 107,1.7,6142.0,2768.0,4.0,5.0,3+,9.0,South,Relatively New,2768.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0
2113,flat,emaar mgf emerald floors premier,sector 65,2.3,13939.0,1650.0,3.0,4.0,3,3.0,South-West,Relatively New,,,1650.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,174.0
2114,house,independent,sector 46,2.4,2963.0,8100.0,4.0,4.0,3,3.0,East,Moderately Old,900.0,,,0.0,0.0,1.0,0.0,0.0,4.0,1.0,44.0
2115,house,international city by sobha phase 1,sector 109,6.15,27333.0,2250.0,5.0,5.0,3+,3.0,West,Relatively New,,270.0,250.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,130.0
2116,flat,sare crescent parc,sector 92,0.5,5000.0,1000.0,2.0,2.0,3,2.0,Na,Moderately Old,1000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
2117,flat,tulip violet,sector 69,1.76,9514.0,1850.0,3.0,4.0,2,0.0,South-West,Relatively New,1850.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0
2118,flat,dlf new town heights,sector 90,1.25,6477.0,1930.0,3.0,3.0,3+,17.0,South-East,Relatively New,1930.0,1700.0,1500.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,65.0
2119,house,independent,sector 8,1.6,3186.0,5022.0,4.0,6.0,1,3.0,,Relatively New,558.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120,house,independent,sector 2,0.7,7778.0,900.0,1.0,1.0,0,1.0,,Undefined,,900.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2121,flat,godrej nature plus,sector 33,1.4,15119.0,926.0,3.0,2.0,3+,20.0,Na,New Property,145.0,,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2122,house,dlf city plots phase 3,sector 24,1.44,2963.0,4860.0,4.0,2.0,2,1.0,,Old Property,540.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2124,flat,satya the hermitage,sector 103,0.8,5517.0,1450.0,2.0,2.0,0,10.0,Na,Undefined,,1450.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
2125,house,independent,sector 10a,3.6,19608.0,1836.0,8.0,4.0,3,3.0,North,Moderately Old,1836.0,,,0.0,0.0,0.0,1.0,0.0,5.0,1.0,28.0
2126,house,independent,sector 27,4.25,31481.0,1350.0,5.0,5.0,3+,3.0,East,Relatively New,,161.0,150.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,49.0
2127,flat,dlf the ultima,sector 81,2.3,10994.0,2092.0,3.0,4.0,3+,6.0,East,New Property,2092.0,,,0.0,1.0,0.0,0.0,0.0,4.0,2.0,167.0
2128,flat,tulip violet,sector 69,1.55,9823.0,1578.0,3.0,3.0,2,9.0,North-East,Relatively New,1578.0,,,0.0,0.0,0.0,1.0,0.0,3.0,1.0,165.0
2129,flat,emaar palm gardens,sector 83,1.8,9474.0,1900.0,3.0,3.0,3,6.0,South,Relatively New,1900.0,,1240.04,0.0,1.0,0.0,0.0,0.0,3.0,1.0,97.0
2131,flat,unitech vistas,sector 70,0.53,4801.0,1104.0,2.0,2.0,2,9.0,Na,Under Construction,1095.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0
2132,house,independent,sector 12,0.38,4222.0,900.0,3.0,3.0,3,3.0,,Relatively New,900.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,flat,vatika gurgaon,sector 83,0.78,6265.0,1245.0,2.0,2.0,2,3.0,South-East,Relatively New,1245.0,850.0,790.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,165.0
2134,flat,experion the heartsong,sector 108,1.25,9259.0,1350.0,3.0,3.0,3,1.0,South-East,Relatively New,1758.0,1500.0,1350.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,174.0
2135,flat,ambience creacions,sector 22,3.99,12913.0,3090.0,3.0,5.0,3+,3.0,Na,New Property,3090.0,,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,102.0
2136,flat,emaar mgf palm hills,sector 77,1.55,7949.0,1950.0,4.0,4.0,3+,2.0,North-East,Relatively New,1950.0,1800.0,1702.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,49.0
